sample_size,rate,mvdd_min,mvdd_max,mvdd_std,mvdd_mean,pnl_min,pnl_max,pnl_std,pnl_mean,double_balance_game_length_min,double_balance_game_length_max,double_balance_game_length_std,double_balance_game_length_mean
1000,0.5,-19.9318,-5.852,2.0376,-9.4378,9918412413.468,10049088350.1284,20120579.7889,9991593452.5999,29,339387,71464.2714,25843.7264
1000,0.51,-18.2577,-4.901,1.7799,-9.0485,10318884567.624,10463685843.2846,19524342.8084,10391924831.8449,27,326137,68714.3203,24850.7023
1000,0.52,-15.7057,-4.9573,1.7382,-8.7813,10715094195.9547,10854444773.5844,20065235.7831,10791891726.8454,29,313831,66162.6233,23929.2013
1000,0.53,-16.5486,-4.9573,1.6785,-8.362,11125456647.3345,11264251555.8634,20525215.9423,11192586204.4867,28,302446,63788.3255,23071.6047
1000,0.54,-14.955,-4.901,1.6867,-8.2008,11527012538.8566,11659863024.4847,19570287.2362,11591325027.6012,27,292255,61605.7443,22279.9439
1000,0.55,-16.6968,-4.901,1.6046,-7.8839,11929715283.1503,12055337173.8122,19483927.3284,11992446576.5913,25,282305,59551.3417,21536.737
1000,0.56,-18.4994,-4.901,1.6222,-7.5829,12332744187.4514,12454467721.3625,19698486.6308,12391022871.9875,26,273303,57629.3361,20843.0468
1000,0.57,-15.7556,-3.9404,1.5914,-7.3167,12710344039.5769,12853670381.6458,20335808.0978,12791151664.2622,27,264934,55828.0751,20190.778
1000,0.58,-15.7556,-3.9404,1.5087,-7.1165,13113517208.3681,13254679585.9846,20254386.4481,13191041291.7369,25,256943,54134.7554,19579.6308
1000,0.59,-14.8542,-3.9404,1.429,-6.8168,13531319585.0056,13674641016.7828,19589682.6043,13592189376.3346,25,496990,103376.2682,36572.827
1000,0.6,-12.2479,-3.9404,1.2897,-6.5689,13922885852.2416,14063542430.6642,19066315.4723,13991953969.5732,25,482370,100417.4674,35528.364
1000,0.61,-13.1254,-3.9404,1.3686,-6.4272,14326805852.2416,14454526033.3839,19881162.216,14390394045.3837,26,468758,97644.221,34545.2103
1000,0.62,-12.2479,-3.0275,1.3336,-6.1766,14720806195.3373,14853041392.3534,19062448.5803,14791213581.771,24,456358,95001.7577,33610.1923
1000,0.63,-13.1769,-2.9701,1.327,-6.0905,15128967142.4159,15250568002.3308,18946419.8602,15191851497.74,25,444131,92490.2696,32723.6642
1000,0.64,-11.3615,-2.9701,1.1992,-5.7771,15532488377.9996,15655406797.3118,19051768.602,15591600240.3098,25,432419,90122.5026,31885.395
1000,0.65,-13.1769,-2.9701,1.2188,-5.6675,15937652836.7047,16048373076.1054,18581907.8738,15991135427.2208,24,421712,87873.5356,31089.0897
1000,0.66,-12.2479,-2.9701,1.1615,-5.4525,16330771625.9632,16448411769.1084,19168022.9269,16391237298.4478,23,412181,85726.6857,30331.5299
1000,0.67,-13.9942,-2.9701,1.1849,-5.2459,16739696814.7547,16852458302.8226,19103027.0838,16791584680.5829,24,401706,83688.914,29609.4664
1000,0.68,-11.3615,-2.9701,1.1652,-5.1669,17133774859.7704,17244499831.3456,18115755.7944,17190823171.0382,24,392214,81741.6818,28920.5947
1000,0.69,-9.5618,-2.9701,1.0858,-5.0072,17535579936.7127,17650693076.1054,18010295.222,17592462600.5676,23,383504,79879.568,28262.0419
1000,0.7,-10.4662,-2.9701,1.0958,-4.8037,17926697694.0365,18051502625.7087,18096010.922,17991208387.7726,23,374972,78106.4515,27634.3414
1000,0.71,-8.7024,-1.99,0.9804,-4.6544,18334184066.4484,18448783498.1518,17665046.233,18391433114.8717,23,366603,76405.8602,27033.2416
1000,0.72,-10.4662,-2.9701,1.0604,-4.5663,18736666663.8758,18850945764.0614,17586071.09,18792946999.7999,23,358564,74777.401,26456.7524
1000,0.73,-10.4662,-2.0554,0.9903,-4.3762,19137782026.2039,19247425887.4383,17815307.4189,19191314380.1183,23,351086,73222.0104,25906.7687
1000,0.74,-8.6483,-2.1742,0.9455,-4.2432,19526267711.6663,19643664426.3547,17841149.7271,19591328279.586,23,344114,71730.0648,25378.2951
1000,0.75,-9.5618,-1.99,0.9108,-4.0686,19941868929.62,20042147711.6663,17221030.9275,19992682667.9283,23,337108,70289.7979,24869.0186
1000,0.76,-10.4662,-1.99,0.9115,-3.9559,20337267103.2301,20455396408.1463,17221172.7444,20391971731.4352,23,330356,68920.5321,24383.3333
1000,0.77,-9.5618,-1.99,0.9325,-3.8834,20737672266.2272,20849111923.1292,17110544.1557,20791654052.5437,23,323972,67592.9029,23914.4498
1000,0.78,-7.7255,-1.99,0.8725,-3.7478,21140274894.2469,21260354128.2989,16686495.4288,21191742106.8091,23,318129,66318.7338,23462.8366
1000,0.79,-7.7802,-1.99,0.872,-3.5953,21532392643.08,21639912516.6492,16084575.5941,21590529837.4763,23,311988,65092.8414,23030.1082
